Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04217:Necroptosis	11	1.7187500000000002	0.05184387676437374	IL33, MLKL, STAT1, STAT2, CAPN2, FAS, EIF2AK2, TNFRSF10B, TYK2, JAK3, CHMP5	315	111	6242	1.9637351637351637	0.9999998711167385	0.6271347172034064	0.6271347172034064
KEGG_PATHWAY	hsa05133:Pertussis	8	1.25	0.053525128341050686	C3, MAPK11, CASP7, LY96, IL12A, GNAI1, CXCL5, MYD88	315	68	6242	2.331279178338002	0.9999999240534094	0.6271347172034064	0.6271347172034064
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	22	3.4375000000000004	0.05414771926004529	CSF3, ANGPT2, ITGB5, VWF, ITGB4, ITGA2, PDGFB, VEGFC, EFNA5, EGFR, PGF, VEGFA, FGF16, CCND3, GNG2, CDK6, COL4A2, IL7, CREB3L1, KDR, JAK3, TLR2	315	288	6242	1.5137125220458554	0.9999999375765182	0.6271347172034064	0.6271347172034064
KEGG_PATHWAY	hsa05171:Coronavirus disease - COVID-19	16	2.5	0.05471645183653881	NRP1, CSF3, VWF, STAT1, MMP1, STAT2, EIF2AK2, ADAR, TYK2, EGFR, C3, MAPK11, IL12A, MYD88, NFKBIB, TLR2	315	190	6242	1.668705096073517	0.9999999478198127	0.6271347172034064	0.6271347172034064
KEGG_PATHWAY	hsa04270:Vascular smooth muscle contraction	10	1.5625	0.06028006544958491	RAMP2, PTGIR, CALCRL, NPR1, ADORA2B, ADM2, GNA11, MYL9, PRKACB, MYLK	315	99	6242	2.001603334936668	0.9999999910146489	0.6653133149620852	0.6653133149620852
KEGG_PATHWAY	hsa04926:Relaxin signaling pathway	11	1.7187500000000002	0.06304665702645143	MAPK11, GNG2, COL4A2, MMP1, CREB3L1, VEGFC, PRKACB, GNAI1, EGFR, TGFBR2, VEGFA	315	115	6242	1.8954313319530711	0.9999999962678973	0.6709965640672331	0.6709965640672331
KEGG_PATHWAY	hsa05142:Chagas disease	9	1.40625	0.06648038059735481	C3, MAPK11, GNA11, FAS, IL12A, GNAI1, MYD88, TGFBR2, TLR2	315	86	6242	2.0737541528239203	0.9999999987503511	0.6831432213107494	0.6831432213107494
KEGG_PATHWAY	hsa04658:Th1 and Th2 cell differentiation	8	1.25	0.06880677358465284	NOTCH2, MAPK11, PPP3CA, STAT1, IL12A, TYK2, JAK3, NFKBIB	315	72	6242	2.201763668430335	0.9999999994058955	0.6834806176075515	0.6834806176075515
KEGG_PATHWAY	hsa04621:NOD-like receptor signaling pathway	13	2.03125	0.07415600147119299	GSDMD, GBP5, GABARAPL1, STAT1, CARD8, STAT2, TYK2, NOD2, ANTXR1, MAPK11, IFI16, MYD88, NFKBIB	315	150	6242	1.7173756613756614	0.9999999998932743	0.7128544657553391	0.7128544657553391
KEGG_PATHWAY	hsa04512:ECM-receptor interaction	8	1.25	0.07733424595277659	COL4A2, VWF, ITGB5, ITGB4, ITGA2, SDC1, GP1BA, CD47	315	74	6242	2.1422565422565425	0.9999999999616971	0.7131306052176769	0.7131306052176769
KEGG_PATHWAY	hsa05170:Human immunodeficiency virus 1 infection	15	2.34375	0.07897083883282999	CXCR4, SAMHD1, HLA-G, GNAI1, BST2, MAPK11, PPP3CA, GNG2, GNA11, FAS, PTK2B, MYD88, CUL4B, APOBEC3B, TLR2	315	184	6242	1.6154244306418217	0.9999999999774334	0.7131306052176769	0.7131306052176769
KEGG_PATHWAY	hsa05417:Lipid and atherosclerosis	15	2.34375	0.08457238088057109	LYN, CYP2J2, XBP1, MMP1, LY96, TNFRSF10B, VLDLR, MAPK11, PPP3CA, CASP7, FAS, IL12A, MYD88, MAP3K5, TLR2	315	186	6242	1.5980542754736302	0.999999999996336	0.741252044188535	0.741252044188535
KEGG_PATHWAY	hsa05145:Toxoplasmosis	9	1.40625	0.0949648794365119	MAPK11, STAT1, LY96, IL12A, TYK2, GNAI1, MYD88, NFKBIB, TLR2	315	93	6242	1.9176651305683563	0.999999999999878	0.8085581163451584	0.8085581163451584
